item_id,item_material,item_num,item_length,item_width,item_order,ItemS,分批次结果,,,,
4313,QKQ-0218S,1,173,380,order106,0.06574,13,,,,
4331,QKQ-0218S,1,746,359,order106,0.267814,13,,,,
4351,QKQ-0218S,1,778.5,168,order106,0.130788,13,,,,
4448,HYBW-0225S,1,822,398,order106,0.327156,13,,,,
4452,QKQ-0215S,1,690,289,order106,0.19941,13,,,,
4522,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
4557,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
4650,QKQ-0218S,1,837,268,order106,0.224316,13,,,,
4729,QKQ-0218S,1,173,380,order106,0.06574,13,,,,
4898,QKQ-0218S,1,173,376.5,order106,0.065135,13,,,,
4932,QKQ-0218S,1,779,169,order106,0.131651,13,,,,
5039,QKQ-0215S,1,154.5,746,order106,0.115257,13,,,,
5165,QKQ-0218S,1,873,38,order106,0.033174,13,,,,
5169,QKQ-0218S,1,778.5,168,order106,0.130788,13,,,,
5170,QKQ-0218S,1,765,355,order106,0.271575,13,,,,
5179,QKQ-0218S,1,746,78,order106,0.058188,13,,,,
5182,QKQ-0218S,1,837,268,order106,0.224316,13,,,,
5199,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
5200,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
5224,QKQ-0218S,1,173,380,order106,0.06574,13,,,,
5349,QKQ-0218S,1,837,58,order106,0.048546,13,,,,
5390,HYBW-0215S,1,1981,837,order106,1.658097,13,,,,
5393,QKQ-0218S,1,173,376.5,order106,0.065135,13,,,,
5483,QKQ-0218S,1,779,169,order106,0.131651,13,,,,
5537,QKQ-0215S,1,690,289,order106,0.19941,13,,,,
5661,QKQ-0218S,1,837,287,order106,0.240219,13,,,,
5662,QKQ-0215S,1,709,289,order106,0.204901,13,,,,
5693,QKQ-0215S,1,708,92.5,order106,0.06549,13,,,,
5698,QKQ-0218S,1,746,78,order106,0.058188,13,,,,
5700,HYBW-0225S,1,2350,399,order106,0.93765,13,,,,
5827,QKQ-0218S,1,173,380,order106,0.06574,13,,,,
6035,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
6036,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
6176,QKQ-0218S,1,779,169,order106,0.131651,13,,,,
6332,QKQ-0218S,1,746,78,order106,0.058188,13,,,,
6364,QKQ-0218S,1,746,78,order106,0.058188,13,,,,
6424,QKQ-0215S,1,154.5,746,order106,0.115257,13,,,,
6480,QKQ-0215S,1,154.5,765,order106,0.118193,13,,,,
6525,QKQ-0218S,1,746,78,order106,0.058188,13,,,,
6585,QKQ-0218SD,1,837,287,order106,0.240219,13,,,,
6639,QKQ-0218S,1,746,359,order106,0.267814,13,,,,
6684,QKQ-0218S,1,173,380,order106,0.06574,13,,,,
6709,QKQ-0218S,1,873,53,order106,0.046269,13,,,,
6804,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
6956,QKQ-0218S,1,765,355,order106,0.271575,13,,,,
7026,QKQ-0215S,1,708,92.5,order106,0.06549,13,,,,
7039,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
7053,QKQ-0215S,1,709,289,order106,0.204901,13,,,,
7068,QKQ-0218S,1,746,359,order106,0.267814,13,,,,
7070,QKQ-0218S,1,837,268,order106,0.224316,13,,,,
7081,QKQ-0215S,1,689,92.5,order106,0.063733,13,,,,
7095,HYBW-0225S,1,822,398,order106,0.327156,13,,,,
7279,QKQ-0215S,1,288,118,order106,0.033984,13,,,,
7335,QKQ-0215S,1,690,289,order106,0.19941,13,,,,
7423,QKQ-0215S,1,154.5,746,order106,0.115257,13,,,,
7583,QKQ-0218S,1,837,58,order106,0.048546,13,,,,
3556,QKQ-0218SD,1,974,497,order107,0.484078,35,,,,
3674,QKQ-0218S,1,476,476,order107,0.226576,35,,,,
4013,QKQ-0215S,1,1883,477,order107,0.898191,35,,,,
4023,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
4074,QKQ-0218S,1,477,58,order107,0.027666,35,,,,
4157,QKQ-0218S,1,983,58,order107,0.057014,35,,,,
4247,QKQ-0215S,1,1883,974,order107,1.834042,35,,,,
4309,QKQ-0218S,1,476,476,order107,0.226576,35,,,,
4431,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
4434,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
4500,QKQ-0218SD,1,983,495,order107,0.486585,35,,,,
4529,QKQ-0218SD,1,974,497,order107,0.484078,35,,,,
4538,QKQ-0218SD,1,973,476,order107,0.463148,35,,,,
4625,QKQ-0215S,1,493,974,order107,0.480182,35,,,,
4714,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
4776,QKQ-0218SD,1,983,497,order107,0.488551,35,,,,
4798,QKQ-0215S,1,1883,974,order107,1.834042,35,,,,
4803,QKQ-0218SD,1,477,495,order107,0.236115,35,,,,
4941,QKQ-0215S,1,1883,974,order107,1.834042,35,,,,
4968,QKQ-0215S,1,1883,983,order107,1.850989,35,,,,
5012,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
5056,QKQ-0218SD,1,982,476,order107,0.467432,35,,,,
5251,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
5255,QKQ-0215S,1,493,974,order107,0.480182,35,,,,
5357,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
5418,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
5420,QKQ-0218SD,1,1883,476,order107,0.896308,35,,,,
5737,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
5841,QKQ-0215S,1,1883,974,order107,1.834042,35,,,,
5863,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
5883,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
6125,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
6163,QKQ-0215S,1,493,983,order107,0.484619,35,,,,
6360,QKQ-0218SD,1,974,497,order107,0.484078,35,,,,
6499,QKQ-0215S,1,493,974,order107,0.480182,35,,,,
6500,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
6511,QKQ-0218S,1,983,58,order107,0.057014,35,,,,
6512,QKQ-0218SD,1,477,495,order107,0.236115,35,,,,
6604,QKQ-0215S,1,493,477,order107,0.235161,35,,,,
6722,QKQ-0218SD,1,983,495,order107,0.486585,35,,,,
6750,QKQ-0218S,1,476,476,order107,0.226576,35,,,,
6824,QKQ-0218S,1,477,58,order107,0.027666,35,,,,
7152,QKQ-0215S,1,493,974,order107,0.480182,35,,,,
7164,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
7197,QKQ-0218SD,1,974,495,order107,0.48213,35,,,,
7352,QKQ-0218S,1,974,58,order107,0.056492,35,,,,
7411,QKQ-0218SD,1,974,497,order107,0.484078,35,,,,
7438,QKQ-0218S,1,476,476,order107,0.226576,35,,,,
7481,QKQ-0218SD,1,477,497,order107,0.237069,35,,,,
3542,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
3624,GHSS-0215S,1,633,132.5,order108,0.083873,34,,,,
3630,GHSS-0215S,1,634,339,order108,0.214926,34,,,,
3641,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
3657,YDBS-0225S,1,2113,398,order108,0.840974,34,,,,
3739,YDBS-0215S,1,195,675,order108,0.131625,34,,,,
3807,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
3982,GHSS-0215S,1,633,132.5,order108,0.083873,34,,,,
4075,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
4251,YDBS-0225S,1,2113,398,order108,0.840974,34,,,,
4275,GHSS-0215S,1,633,132.5,order108,0.083873,34,,,,
4282,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
4506,YDBS-0218S,1,273.5,373,order108,0.102016,34,,,,
4601,GHSS-0215S,1,634,339,order108,0.214926,34,,,,
4611,YDBS-0218S,1,2075,58,order108,0.12035,34,,,,
4812,GHSS-0215S,1,644,339,order108,0.218316,34,,,,
4979,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
5015,YDBS-0215S,1,195,675,order108,0.131625,34,,,,
5070,YDBS-0218S,1,699,208.5,order108,0.145742,34,,,,
5071,GHSS-0215S,1,643,132.5,order108,0.085198,34,,,,
5072,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
5202,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
5305,YDBS-0218S,1,2075,58,order108,0.12035,34,,,,
5388,YDBS-0218S,1,195,372,order108,0.07254,34,,,,
5533,GHSS-0215S,1,634,339,order108,0.214926,34,,,,
5550,YDBS-0215S,1,195,685,order108,0.133575,34,,,,
5706,YDBS-0215S,1,195,675,order108,0.131625,34,,,,
5835,YDBS-0218S,1,2075,58,order108,0.12035,34,,,,
5838,YDBS-0218S,1,195,372,order108,0.07254,34,,,,
5865,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
5918,GHSS-0215S,1,633,132.5,order108,0.083873,34,,,,
5947,GHSS-0215S,1,644,339,order108,0.218316,34,,,,
6069,YDBS-0218S,1,699,208.5,order108,0.145742,34,,,,
6087,YDBS-0218S,1,2075,58,order108,0.12035,34,,,,
6179,YDBS-0218S,1,195,372,order108,0.07254,34,,,,
6206,GHSS-0215S,1,634,339,order108,0.214926,34,,,,
6312,YDBS-0215S,1,195,675,order108,0.131625,34,,,,
6440,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
6478,YDBS-0218S,1,700,208.5,order108,0.14595,34,,,,
6597,YDBS-0215S,1,195,685,order108,0.133575,34,,,,
6646,YDBS-0218S,1,273.5,373,order108,0.102016,34,,,,
6658,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
6703,YDBS-0218S,1,2075,372,order108,0.7719,34,,,,
6919,YDBS-0218S,1,273.5,373,order108,0.102016,34,,,,
6993,YDBS-0218S,1,2075,372,order108,0.7719,34,,,,
6996,YDBS-0218S,1,273.5,373,order108,0.102016,34,,,,
7268,GHSS-0215S,1,643,132.5,order108,0.085198,34,,,,
7309,YDBS-0218S,1,699,208.5,order108,0.145742,34,,,,
7337,YDBS-0218S,1,700,208.5,order108,0.14595,34,,,,
7413,YDBS-0218S,1,195,372,order108,0.07254,34,,,,
7486,YDBS-0218S,1,699,208.5,order108,0.145742,34,,,,
7529,GHSS-0215S,1,338,158,order108,0.053404,34,,,,
32490,ZQB-0218S,1,1482,297,order109,0.440154,34,,,,
32611,ZQB-0218S,1,598,398,order109,0.238004,34,,,,
32676,ZQB-0218S,1,930,378,order109,0.35154,34,,,,
32810,ZQB-0218S,1,354,408,order109,0.144432,34,,,,
33092,ZQB-0218S,1,865,294,order109,0.25431,34,,,,
33098,ZQB-0218S,1,729,408,order109,0.297432,34,,,,
33100,ZQB-0215S,1,1099.5,355,order109,0.390323,34,,,,
33171,ZQB-0218S,1,380,579,order109,0.22002,34,,,,
33226,XXB-0218S,1,672,374.5,order109,0.251664,34,,,,
33322,ZQB-0218S,1,379,578,order109,0.219062,34,,,,
33548,ZQB-0218S,1,930,378,order109,0.35154,34,,,,
33896,ZQB-0218S,1,1480,58,order109,0.08584,34,,,,
33956,XXB-0218S,1,1099.5,297,order109,0.326552,34,,,,
34122,ZQB-0218S,1,559,358,order109,0.200122,34,,,,
34231,ZQB-0215S,1,1480,682,order109,1.00936,34,,,,
34431,ZQB-0215S,1,851.5,560,order109,0.47684,34,,,,
34532,XXB-0218S,1,672,374.5,order109,0.251664,34,,,,
34842,ZQB-0218S,1,1480,408,order109,0.60384,34,,,,
34843,ZQB-0218S,1,1118,298,order109,0.333164,34,,,,
34889,XXB-0218S,1,1107,278,order109,0.307746,34,,,,
34905,ZQB-0215S,1,1099.5,1107,order109,1.217147,34,,,,
35220,XXB-0218S,1,1107,278,order109,0.307746,34,,,,
35238,ZQB-0218S,1,1118,298,order109,0.333164,34,,,,
35477,ZQB-0218S,1,760.5,428,order109,0.325494,34,,,,
35478,ZQB-0218S,1,760.5,428,order109,0.325494,34,,,,
35563,ZQB-0218S,1,559,358,order109,0.200122,34,,,,
35564,ZQB-0218S,1,559,358,order109,0.200122,34,,,,
35632,ZQB-0218S,1,560,377,order109,0.21112,34,,,,
35664,ZQB-0218S,1,354,408,order109,0.144432,34,,,,
35774,XXB-0218S,1,238,278,order109,0.066164,34,,,,
36102,ZQB-0218S,1,560,58,order109,0.03248,34,,,,
36125,ZQB-0218S,1,639,408,order109,0.260712,34,,,,
36179,ZQB-0218S,1,379,578,order109,0.219062,34,,,,
36194,XXB-0218S,1,672,374.5,order109,0.251664,34,,,,
36254,ZQB-0218S,1,1338,598,order109,0.800124,34,,,,
36463,ZQB-0218S,1,865,294,order109,0.25431,34,,,,
36514,ZQB-0218S,1,1480,58,order109,0.08584,34,,,,
36598,XXB-0218S,1,262.5,278,order109,0.072975,34,,,,
36619,XXB-0218S,1,1107,278,order109,0.307746,34,,,,
36931,XXB-0218S,1,354,278,order109,0.098412,34,,,,
36932,ZQB-0218S,1,1480,427,order109,0.63196,34,,,,
37008,XXB-0218S,1,672,374.5,order109,0.251664,34,,,,
37051,XXB-0218S,1,261,278,order109,0.072558,34,,,,
37091,ZQB-0218S,1,1338,380,order109,0.50844,34,,,,
37259,ZQB-0218S,1,560,58,order109,0.03248,34,,,,
37262,XXB-0218S,1,354,278,order109,0.098412,34,,,,
37273,ZQB-0218S,1,639,408,order109,0.260712,34,,,,
37449,ZQB-0218S,1,1518,448,order109,0.680064,34,,,,
3874,NJBB-0218S,1,413,363,order11,0.149919,34,,,,
6048,NJBB-0218S,1,2098,363,order11,0.761574,34,,,,
3560,YMH-0218S,1,2134,415,order110,0.88561,34,,,,
3899,YMH-0218S,1,2134,415,order110,0.88561,34,,,,
3958,ALJQ-0218S,1,811,577,order110,0.467947,34,,,,
3986,YMH-0218S,1,2134,415,order110,0.88561,34,,,,
4236,ALJQ-0218S,1,819,558,order110,0.457002,34,,,,
4314,ALJQ-0218SD,1,391,58,order110,0.022678,34,,,,
4315,ALJQ-0218S,1,811,579,order110,0.469569,34,,,,
4840,ALJQ-0218S,1,390,558,order110,0.21762,34,,,,
4851,ALJQ-0218SD,1,391,58,order110,0.022678,34,,,,
5060,ALJQ-0218S,1,810,558,order110,0.45198,34,,,,
5134,ALJQ-0218S,1,2198,580,order110,1.27484,34,,,,
5399,ALJQ-0218S,1,810,558,order110,0.45198,34,,,,
5488,ALJQ-0218S,1,391,577,order110,0.225607,34,,,,
5489,ALJQ-0218S,1,820,579,order110,0.47478,34,,,,
5529,ALJQ-0218S,1,390,558,order110,0.21762,34,,,,
5579,ALJQ-0218SD,1,820,58,order110,0.04756,34,,,,
6193,ALJQ-0218SD,1,811,58,order110,0.047038,34,,,,
6291,ALJQ-0215S,1,2101,811,order110,1.703911,34,,,,
6361,ALJQ-0218S,1,391,579,order110,0.226389,34,,,,
6379,ALJQ-0218S,1,2198,580,order110,1.27484,34,,,,
6441,ALJQ-0215S,1,2101,820,order110,1.72282,34,,,,
6479,ALJQ-0218S,1,2198,580,order110,1.27484,34,,,,
6498,YMH-0218S,1,2134,415,order110,0.88561,34,,,,
6506,ALJQ-0218S,1,819,558,order110,0.457002,34,,,,
6770,YMH-0218S,1,2134,415,order110,0.88561,34,,,,
6800,ALJQ-0218SD,1,820,58,order110,0.04756,34,,,,
6966,ALJQ-0218S,1,390,558,order110,0.21762,34,,,,
7038,ALJQ-0218SD,1,811,58,order110,0.047038,34,,,,
7165,ALJQ-0215S,1,2101,391,order110,0.821491,34,,,,
7356,ALJQ-0218S,1,2198,580,order110,1.27484,34,,,,
7487,ALJQ-0218S,1,820,577,order110,0.47314,34,,,,
7613,ALJQ-0218S,1,390,558,order110,0.21762,34,,,,
27582,QKQ-0215S,1,425.5,389,order111,0.16552,30,,,,
27600,XMJQ-0218S,1,1460,58,order111,0.08468,30,,,,
27615,XMJQ-0218S,1,111,440,order111,0.04884,30,,,,
27617,QKQ-0218S,1,485.5,492.5,order111,0.239109,30,,,,
27618,QKQ-0215S,1,417,132.5,order111,0.055253,30,,,,
27638,XMJQ-0218S,1,129,460,order111,0.05934,30,,,,
27639,XMJQ-0218S,1,1242,247,order111,0.306774,30,,,,
27674,QKQ-0215S,1,417,132.5,order111,0.055253,30,,,,
27796,XMJQ-0218S,1,129,460,order111,0.05934,30,,,,
27818,QKQ-0218S,1,748,48,order111,0.035904,30,,,,
27852,XMJQ-0218S,1,1260,420,order111,0.5292,30,,,,
27853,XMJQ-0218S,1,111,440,order111,0.04884,30,,,,
28042,QKQ-0218S,1,748,48,order111,0.035904,30,,,,
28082,XMJQ-0225S,1,1498,398,order111,0.596204,30,,,,
28206,XMJQ-0218S,1,693,820,order111,0.56826,30,,,,
28277,XMJQ-0218S,1,474,358,order111,0.169692,30,,,,
28282,QKQ-0215S,1,418,239,order111,0.099902,30,,,,
28321,XMJQ-0218S,1,401,227.5,order111,0.091228,30,,,,
28544,QKQ-0218S,1,314.2,48,order111,0.015082,30,,,,
28560,XMJQ-0218S,1,961,402,order111,0.386322,30,,,,
29059,QKQ-0215S,1,238,158,order111,0.037604,30,,,,
29155,QKQ-0218S,1,388,124.5,order111,0.048306,30,,,,
29170,QKQ-0215S,1,308,389,order111,0.119812,30,,,,
29191,QKQ-0218S,1,748,48,order111,0.035904,30,,,,
29286,XMJQ-0218S,1,474,38,order111,0.018012,30,,,,
29460,QKQ-0215S,1,388,78,order111,0.030264,30,,,,
29560,XMJQ-0218S,1,1242,247,order111,0.306774,30,,,,
29802,QKQ-0218S,1,314.2,48,order111,0.015082,30,,,,
29806,CBZP-0218S,1,248,820,order111,0.20336,30,,,,
29866,QKQ-0215S,1,388,78,order111,0.030264,30,,,,
29886,QKQ-0218S,1,994,435,order111,0.43239,30,,,,
29892,XMJQ-0218S,1,998,248,order111,0.247504,30,,,,
29954,QKQ-0218S,1,748,48,order111,0.035904,30,,,,
29997,XMJQ-0218S,1,1460,58,order111,0.08468,30,,,,
30013,QKQ-0218S,1,485.5,492.5,order111,0.239109,30,,,,
30029,QKQ-0215S,1,388,78,order111,0.030264,30,,,,
30167,XMJQ-0218S,1,966,38,order111,0.036708,30,,,,
30229,QKQ-0215S,1,388,78,order111,0.030264,30,,,,
30303,QKQ-0218S,1,498,225.5,order111,0.112299,30,,,,
30306,XMJQ-0218S,1,1460,377,order111,0.55042,30,,,,
30588,QKQ-0218S,1,505.5,124.5,order111,0.062935,30,,,,
30726,QKQ-0215S,1,238,158,order111,0.037604,30,,,,
30838,XMJQ-0218S,1,577.5,378,order111,0.218295,30,,,,
30913,QKQ-0218S,1,388,124.5,order111,0.048306,30,,,,
30958,XMJQ-0215S,1,499,474,order111,0.236526,30,,,,
31117,XMJQ-0218S,1,820,227.5,order111,0.18655,30,,,,
31134,XMJQ-0218S,1,499,377,order111,0.188123,30,,,,
31135,QKQ-0215S,1,338,158,order111,0.053404,30,,,,
31297,XMJQ-0218S,1,820,247,order111,0.20254,30,,,,
31359,QKQ-0215S,1,388,78,order111,0.030264,30,,,,
31472,QKQ-0215S,1,388,78,order111,0.030264,30,,,,
31489,QKQ-0215S,1,307,52.5,order111,0.016118,30,,,,
31532,XMJQ-0215S,1,1260,129,order111,0.16254,30,,,,
31553,QKQ-0218S,1,314.2,48,order111,0.015082,30,,,,
31598,XMJQ-0218S,1,998,248,order111,0.247504,30,,,,
31630,QKQ-0218S,1,498,225.5,order111,0.112299,30,,,,
31636,QKQ-0218S,1,314.2,48,order111,0.015082,30,,,,
31672,XMJQ-0225S,1,1298,480,order111,0.62304,30,,,,
31815,QKQ-0215S,1,424.5,52.5,order111,0.022286,30,,,,
31825,XMJQ-0215S,1,499,966,order111,0.482034,30,,,,
31901,XMJQ-0218S,1,577.5,378,order111,0.218295,30,,,,
32000,XMJQ-0218S,1,961,247,order111,0.237367,30,,,,
32001,XMJQ-0218S,1,474,38,order111,0.018012,30,,,,
32015,QKQ-0215S,1,317.5,52.5,order111,0.016669,30,,,,
32319,QKQ-0215S,1,418,339,order111,0.141702,30,,,,
32377,QKQ-0215S,1,318.5,389,order111,0.123897,30,,,,
32380,QKQ-0215S,1,338,158,order111,0.053404,30,,,,
32405,XMJQ-0218S,1,336,227.5,order111,0.07644,30,,,,
27432,XMJQ-0218SD,1,790,557,order112,0.44003,32,,,,
27469,YSH-0215S,1,438,238,order112,0.104244,32,,,,
27476,XMJQ-0215S,1,1896,376,order112,0.712896,32,,,,
27488,YSH-0215S,1,438,238,order112,0.104244,32,,,,
27495,YSH-0215S,1,228,132.5,order112,0.03021,32,,,,
27508,XMJQ-0218S,1,790,58,order112,0.04582,32,,,,
27797,XMJQ-0218S,1,404,48,order112,0.019392,32,,,,
27878,YSH-0215S,1,438,158,order112,0.069204,32,,,,
27899,XMJQ-0218SD,1,790,557,order112,0.44003,32,,,,
27980,YSH-0215S,1,438,238,order112,0.104244,32,,,,
27997,XMJQ-0218S,1,790,58,order112,0.04582,32,,,,
28032,YSH-0215S,1,438,158,order112,0.069204,32,,,,
28052,XMJQ-0215S,1,498,376,order112,0.187248,32,,,,
28097,XMJQ-0218S,1,376,58,order112,0.021808,32,,,,
28161,YSH-0215S,1,438,158,order112,0.069204,32,,,,
28200,XMJQ-0215S,1,498,790,order112,0.39342,32,,,,
28284,XMJQ-0218SD,1,376,557,order112,0.209432,32,,,,
28323,YSH-0218S,1,705,268.5,order112,0.189293,32,,,,
28337,YSH-0215S,1,634,439,order112,0.278326,32,,,,
28343,XMJQ-0218S,1,425,404,order112,0.1717,32,,,,
28510,XMJQ-0218S,1,790,58,order112,0.04582,32,,,,
28521,XMJQ-0218S,1,404,48,order112,0.019392,32,,,,
28584,XMJQ-0215S,1,1896,790,order112,1.49784,32,,,,
28769,XMJQ-0218S,1,425,404,order112,0.1717,32,,,,
28928,YSH-0215S,1,633,212.5,order112,0.134513,32,,,,
29171,YSH-0215S,1,438,238,order112,0.104244,32,,,,
29250,XMJQ-0215S,1,1896,790,order112,1.49784,32,,,,
29289,XMJQ-0218SD,1,790,557,order112,0.44003,32,,,,
29311,XMJQ-0218S,1,404,48,order112,0.019392,32,,,,
29520,XMJQ-0218SD,1,375,538,order112,0.20175,32,,,,
29542,XMJQ-0218S,1,545,48,order112,0.02616,32,,,,
29677,YSH-0218S,1,300,198,order112,0.0594,32,,,,
29726,XMJQ-0218S,1,425,545,order112,0.231625,32,,,,
29762,YSH-0215S,1,438,158,order112,0.069204,32,,,,
29867,XMJQ-0218SD,1,790,557,order112,0.44003,32,,,,
29931,YSH-0218S,1,705,268.5,order112,0.189293,32,,,,
30106,XMJQ-0218SD,1,2098,58,order112,0.121684,32,,,,
30230,XMJQ-0218S,1,545,48,order112,0.02616,32,,,,
30255,XMJQ-0218S,1,425,545,order112,0.231625,32,,,,
30373,XMJQ-0218S,1,404,48,order112,0.019392,32,,,,
30498,XMJQ-0218S,1,545,48,order112,0.02616,32,,,,
30700,XMJQ-0218S,1,790,557,order112,0.44003,32,,,,
30707,XMJQ-0218S,1,384,538,order112,0.206592,32,,,,
30733,YSH-0215S,1,633,212.5,order112,0.134513,32,,,,
30812,YSH-0218S,1,300,198,order112,0.0594,32,,,,
31130,XMJQ-0218SD,1,376,557,order112,0.209432,32,,,,
31353,XMJQ-0218SD,1,790,538,order112,0.42502,32,,,,
31398,XMJQ-0218S,1,376,58,order112,0.021808,32,,,,
31423,YSH-0215S,1,634,439,order112,0.278326,32,,,,
31592,XMJQ-0218SD,1,376,557,order112,0.209432,32,,,,
31816,YSH-0215S,1,228,132.5,order112,0.03021,32,,,,
31846,XMJQ-0218SD,1,790,557,order112,0.44003,32,,,,
31882,XMJQ-0218S,1,790,538,order112,0.42502,32,,,,
31932,XMJQ-0218S,1,790,58,order112,0.04582,32,,,,
32016,XMJQ-0215S,1,498,790,order112,0.39342,32,,,,
32097,XMJQ-0218S,1,889,538,order112,0.478282,32,,,,
32107,YSH-0218SD,1,2078,58,order112,0.120524,32,,,,
32175,YSH-0215S,1,229,439,order112,0.100531,32,,,,
32307,XMJQ-0218S,1,545,48,order112,0.02616,32,,,,
32408,YSH-0215S,1,229,439,order112,0.100531,32,,,,
7696,QKQ-0218SD,1,2178,58,order113,0.126324,28,,,,
7768,FMB-0218SD,1,1058,258,order113,0.272964,28,,,,
7773,QKQ-0218SD,1,998,78,order113,0.077844,28,,,,
7861,QKQ-0215S,1,488,198,order113,0.096624,28,,,,
7887,FMB-0218S,1,997,557,order113,0.555329,28,,,,
7893,QKQ-0215S,1,488,198,order113,0.096624,28,,,,
7911,FMB-0218SD,1,1292,257,order113,0.332044,28,,,,
8021,QKQ-0218SD,1,769,58,order113,0.044602,28,,,,
8038,QKQ-0215S,1,505,172.5,order113,0.087113,28,,,,
8052,QKQ-0218S,1,1016,48,order113,0.048768,28,,,,
8415,FMB-0225S,1,732,577,order113,0.422364,28,,,,
8418,QKQ-0215S,1,505,172.5,order113,0.087113,28,,,,
8434,FMB-0225S,1,1328,578,order113,0.767584,28,,,,
8446,QKQ-0218S,1,665,295,order113,0.196175,28,,,,
8595,FMB-0218S,1,2178,558,order113,1.215324,28,,,,
8611,FMB-0215S,1,631,997,order113,0.629107,28,,,,
8795,FMB-0218S,1,997,557,order113,0.555329,28,,,,
8853,FMB-0218S,1,2178,558,order113,1.215324,28,,,,
8900,FMB-0215S,1,2081,562,order113,1.169522,28,,,,
8959,QKQ-0218SD,1,749,58,order113,0.043442,28,,,,
8976,FMB-0218S,1,416,237.5,order113,0.0988,28,,,,
8977,FMB-0218S,1,855,237.5,order113,0.203063,28,,,,
8984,QKQ-0218SD,1,1018,58,order113,0.059044,28,,,,
9018,FMB-0218S,1,2178,558,order113,1.215324,28,,,,
9182,QKQ-0218SD,1,749,58,order113,0.043442,28,,,,
9335,NJHL-0218S,1,818,236,order113,0.193048,28,,,,
9356,FMB-0218S,1,397,58,order113,0.023026,28,,,,
9359,QKQ-0218S,1,664,430,order113,0.28552,28,,,,
9387,QKQ-0218S,1,2114,430,order113,0.90902,28,,,,
9388,FMB-0218S,1,668.5,558,order113,0.373023,28,,,,
9428,FMB-0218S,1,2178,558,order113,1.215324,28,,,,
9557,NJHL-0218S,1,240,818,order113,0.19632,28,,,,
9584,FMB-0218S,1,562,538,order113,0.302356,28,,,,
9586,FMB-0215S,1,2081,397,order113,0.826157,28,,,,
9602,FMB-0218S,1,668,558,order113,0.372744,28,,,,
9690,QKQ-0218S,1,664,596,order113,0.395744,28,,,,
9699,QKQ-0218SD,1,2198,58,order113,0.127484,28,,,,
9833,FMB-0218S,1,668.5,558,order113,0.373023,28,,,,
9850,FMB-0218S,1,396,538,order113,0.213048,28,,,,
9938,FMB-0218S,1,562,557,order113,0.313034,28,,,,
9950,FMB-0218SD,1,961,417,order113,0.400737,28,,,,
9965,QKQ-0218S,1,2114,430,order113,0.90902,28,,,,
9966,FMB-0218SD,1,1348,58,order113,0.078184,28,,,,
9971,FMB-0215S,1,650,562,order113,0.3653,28,,,,
10008,FMB-0218S,1,397,58,order113,0.023026,28,,,,
10033,QKQ-0218S,1,350,48,order113,0.0168,28,,,,
10039,FMB-0218S,1,668.5,558,order113,0.373023,28,,,,
10096,QKQ-0218S,1,595,228,order113,0.13566,28,,,,
10141,QKQ-0215S,1,506,489,order113,0.247434,28,,,,
10200,FMB-0218S,1,397,557,order113,0.221129,28,,,,
10201,NJHL-0218S,1,277,237,order113,0.065649,28,,,,
10303,QKQ-0215S,1,488,198,order113,0.096624,28,,,,
10366,QKQ-0218S,1,595,229,order113,0.136255,28,,,,
10419,QKQ-0218SD,1,2198,58,order113,0.127484,28,,,,
10429,QKQ-0218S,1,350,48,order113,0.0168,28,,,,
10465,FMB-0215S,1,2081,997,order113,2.074757,28,,,,
10493,QKQ-0218S,1,665,430,order113,0.28595,28,,,,
10531,NJHL-0218S,1,818,236,order113,0.193048,28,,,,
10557,FMB-0218S,1,997,58,order113,0.057826,28,,,,
