item_id,item_material,item_num,item_length,item_width,item_order
725,YSH-0218S,1,2034,445,order124
726,YSH-0215S,1,292,489,order326
727,YSH-0215S,1,789,172.5,order210
728,YSH-0215S,1,238,78,order135
729,HT9-0218S,1,674,357,order150
730,YSH-0215S,1,403,132.5,order394
731,YSH-0215S,1,580,452,order266
732,YSH-0218S,1,782,88,order179
733,HT9-0218S,1,1998,418,order129
734,YSH-0218S,1,542.5,437,order210
735,YSH-0218S,1,1234,315,order126
736,YSH-0218S,1,811,410,order133
737,HT9-0218S,1,378,58,order290
738,NSLH-0218S,1,544,58,order67
739,YSH-0218S,1,612,196,order326
740,YSH-0218SD,1,849,58,order182
741,YSH-0218SD,1,2015,58,order182
742,YSH-0215S,1,1901,988,order91
743,HT9-0218S,1,484,327,order147
744,NJHL-0218S,1,482,829.5,order13
745,YSH-0218S,1,2398,48,order401
746,NSLH-0218S,1,880,297.5,order377
747,HT9-0218S,1,500,284.5,order224
748,YSH-0218SD,1,2422.5,328,order137
749,YSH-0218S,1,647,562,order138
750,YSH-0218SD,1,518,523,order143
751,HT9-0218S,1,1137,395,order391
752,HT9-0218S,1,761,400,order391
753,XXB-0218SD,1,1943,58,order42
754,HT9-0215S,1,488,118,order132
756,YSH-0218S,1,2397,57,order210
757,ZYF-0218S,1,561,393,order314
758,HT9-0215S,1,288.5,92.5,order73
759,HT9-0218S,1,1880,58,order396
760,YSH-0218SD,1,821,569,order299
762,NSLH-0218S,1,855.5,579,order373
763,XXB-0218S,1,1604.5,275,order27
764,YSH-0218S,1,420,325,order137
765,HT9-0218S,1,700,343.5,order397
766,XXB-0215S,1,699.5,439,order373
767,YSH-0218SD,1,997,68,order266
768,HT9-0218S,1,1145.5,327,order395
769,XXB-0218S,1,313,505,order182
770,NSLH-0218S,1,1498,430,order267
771,NSLH-0215S,1,823,462,order267
772,HT9-0218S,1,447,375,order73
773,YSH-0218S,1,846,579,order210
774,YSH-0218SD,1,762,58,order126
775,YSH-0218S,1,560,469.5,order91
776,YSH-0218S,1,354,758,order393
777,YSH-0218SD,1,398,58,order299
778,YSH-0225S,1,2068,347,order182
779,JH-0218S,1,349,308,order182
780,HT9-0218S,1,2088,58,order129
781,HT9-0218S,1,494.5,428.5,order74
782,YSH-0218S,1,1655,536,order104
783,YSH-0218S,1,813,597,order262
784,YSH-0218SD,1,1160,58,order355
785,HT9-0218S,1,160,581,order132
786,YSH-0215S,1,999,462,order27
787,YSH-0215S,1,488,198,order42
788,HT9-0218S,1,494.5,428.5,order73
789,HT9-0218S,1,494.5,427.5,order73
790,YSH-0218SD,1,752,329,order105
791,YSH-0218S,1,798,426,order139
792,NSLH-0218S,1,749,560,order374
793,YSH-0215S,1,675,132.5,order180
794,YSH-0218S,1,837,289,order400
795,YSH-0218S,1,837,289,order400
796,YSH-0218S,1,988,380,order352
797,HT9-0218S,1,1898,348,order321
798,5-0218S,1,255,469.5,order321
799,YSH-0218SD,1,2208,530,order266
800,YSH-0215S,1,513,132.5,order355
801,YSH-0218S,1,697,559,order326
802,HT9-0218S,1,438,299,order130
803,YSH-0218SD,1,1622,58,order140
804,YSH-0218S,1,981,932,order303
805,NSLH-0218S,1,473,580,order373
806,YSH-0218S,1,1234,333,order126
807,YSH-0218S,1,798,426,order139
808,YSH-0218S,1,401,558,order194
809,HT9-0218S,1,1700,328,order395
810,XXB-0218S,1,1029,490.5,order182
811,HT9-0218S,1,859,559,order147
812,HT9-0218S,1,621,176,order396
813,YSH-0218S,1,736,308,order182
814,HT9-0218S,1,500,317,order224
815,YSH-0218S,1,700,484.5,order194
816,HT9-0218S,1,299,558,order128
817,HT9-0218S,1,446,379,order380
818,YSH-0218SD,1,812,58,order401
819,HT9-0218S,1,2418,58,order130
820,HT9-0215S,1,419.5,442,order130
821,YSH-0218S,1,981,932,order303
822,5-0218S,1,255,469.5,order321
823,YMH-0218S,1,906.5,341.8,order150
824,YSH-0218SD,1,2388,348,order179
825,YSH-0218SD,1,452,527,order266
826,YSH-0215S,1,438,158,order326
827,YSH-0218S,1,508,38,order394
828,YSH-0218SD,1,892,552,order42
829,YSH-0218S,1,1221.5,426.3,order136
830,HT9-0215S,1,550,92.5,order396
831,YSH-0218S,1,846,579,order210
832,YSH-0218S,1,512,245,order138
833,ZYF-0218S,1,1144,43,order401
834,NSLH-0218S,1,2368,580,order67
835,YSH-0218SD,1,762,58,order104
836,HT9-0218S,1,368,483,order129
837,HT9-0218S,1,608,275,order354
838,YSH-0218S,1,812,269,order401
839,HT9-0218S,1,877,292,order354
840,HT9-0218S,1,441,279,order130
841,YSH-0218S,1,394,48,order266
842,HT9-0218S,1,2059,38,order132
843,YSH-0218S,1,398,557,order104
844,YSH-0218S,1,393,296,order136
845,YSH-0218S,1,770,536,order141
846,HT9-0218S,1,318,378,order380
847,NSLH-0218S,1,360,58,order374
848,YSH-0218S,1,841,558,order315
849,HT9-0218S,1,2303,589,order130
850,PSH-0418S,1,330,627,order291
851,YSH-0218S,1,918,289,order401
852,YSH-0215S,1,382.5,338,order194
853,YSH-0218S,1,406,348,order182
854,YSH-0218SD,1,561,58,order314
855,LMW-0218S,1,522,58,order141
856,YSH-0218S,1,521,540,order326
857,YSH-0218S,1,2090.5,347,order179
858,YSH-0225S,1,1237.5,558,order194
859,YSH-0218S,1,830,558,order13
861,NSLH-0218S,1,951,385.5,order375
862,PBWS-0418S,1,364,430,order131
863,XXB-0218S,1,288,474.5,order376
864,HT9-0218S,1,841,58,order149
865,XXB-0218S,1,469.5,432.8,order373
866,YSH-0215S,1,486,289,order142
867,XXB-0218SD,1,2058,58,order42
868,YSH-0218S,1,563.5,558,order91
869,HT9-0218S,1,2360,58,order62
870,PGBL-0418S,1,642.5,374,order380
871,HT9-0218S,1,2398,380,order380
872,YSH-0218S,1,397,178,order91
873,NSLH-0218S,1,2271,579,order67
874,YSH-0218S,1,458,560,order326
875,HT9-0218S,1,442,298,order130
876,YSH-0218S,1,1622,394.5,order140
877,HT9-0218S,1,538,530,order124
878,YSH-0225S,1,2068,347,order182
879,YSH-0218S,1,569,408,order355
880,YSH-0218S,1,594,199,order355
881,HT9-0218S,1,552,58,order187
882,YSH-0218S,1,546,580,order210
883,XXB-0218S,1,786.5,400.5,order375
884,YSH-0218S,1,1998,524,order141
885,YSH-0215S,1,2051,830,order36
886,HT9-0218S,1,375,48,order201
887,HT9-0215S,1,388.5,404,order201
888,YSH-0218S,1,592,133.5,order93
889,YSH-0215S,1,2160,892,order42
890,YSH-0215S,1,588,489,order352
891,YSH-0218S,1,534.5,445,order124
892,YSH-0218S,1,686,148,order25
893,ZZL-0215S,1,901,452,order352
894,YSH-0218SD,1,2398,98,order266
896,YSH-0218SD,1,771,58,order141
897,HT9-0218S,1,790,58,order397
898,YSH-0218S,1,846,579,order210
899,YSH-0218S,1,662,443,order25
900,YSH-0215S,1,388,158,order266
901,YSH-0218S,1,342,379,order400
902,YSH-0218S,1,342,379,order400
903,HT9-0215S,1,338,118,order396
904,HT9-0215S,1,338,118,order396
905,YSH-0225S,1,1452,557,order194
906,YSH-0215S,1,589.5,714,order194
907,YSH-0218S,1,1018,380,order303
908,YSH-0218S,1,372,536,order104
909,MNH-0218S,1,348,48,order326
910,HT9-0225S,1,1598,348,order72
911,HT9-0215S,1,338,198,order62
912,YSH-0218S,1,1447,457,order314
913,YSH-0218S,1,1466,557,order194
914,HT9-0218S,1,790,376,order397
915,HT9-0218S,1,790,374.9,order397
916,XXB-0218S,1,770.5,146,order373
917,YSH-0218S,1,425,304,order25
918,YSH-0218S,1,480,83,order27
919,YSH-0218S,1,462,379,order27
920,HT9-0218S,1,721,72,order201
921,YSH-0218S,1,1305,513,order182
922,ZYF-0218S,1,1228,308,order401
923,YSH-0218SD,1,2208,930,order266
924,YSH-0218S,1,1934,487.5,order92
925,HT9-0215S,1,560.5,339,order396
926,YSH-0218SD,1,830,58,order299
927,YSH-0218S,1,747,215.5,order180
928,YSH-0215S,1,814,132.5,order314
929,YSH-0218S,1,774.5,337.5,order138
930,YSH-0218S,1,1032,495,order27
931,HT9-0215S,1,518,172.5,order62
932,HT9-0218S,1,413.5,560,order73
933,GDMY-0218S,1,491,577,order36
934,YSH-0218S,1,393,328,order179
935,NSLH-0218S,1,685,598,order375
936,YSH-0218SD,1,335,58,order326
937,YSH-0218S,1,846,560,order210
938,NSLH-0218S,1,786,560,order67
939,HT9-0218S,1,424,58,order147
940,YSH-0215S,1,346,239,order136
941,NSLH-0215S,1,823,462,order267
942,YSH-0218S,1,962,530,order27
943,YSH-0218SD,1,566,58,order144
944,NSLH-0215S,1,2001,1036,order267
945,NSLH-0218S,1,1034,296.5,order377
946,YSH-0218S,1,697,559,order326
947,YSH-0218SD,1,2418,58,order266
948,YSH-0218SD,1,2253,335,order231
949,YSH-0218S,1,514.5,524,order36
950,YSH-0218S,1,728,290,order401
951,YSH-0218S,1,1998,562,order91
952,YMH-0215S,1,288,118,order147
953,YDH-0218S,1,757,297,order93
954,YSH-0215S,1,488,198,order42
955,HT9-0218S,1,861,575,order106
956,YSH-0218S,1,2135.5,424.5,order36
957,YSH-0218SD,1,401,58,order36
958,HT9-0218S,1,828,508,order201
959,YSH-0218S,1,832,477,order180
960,YSH-0218S,1,962,83,order27
961,HT9-0215S,1,627,132.5,order157
962,PKQL-0418SD,1,997,57,order130
963,YSH-0215S,1,388,158,order221
964,HT9-0215S,1,338,158,order391
965,YSH-0218SD,1,2418,58,order352
966,HT9-0218S,1,1271,58,order131
967,YSH-0215S,1,1952,198,order179
968,YSH-0218SD,1,697,58,order326
969,MNH-0225S,1,998,248,order27
970,YSH-0215S,1,488,198,order42
971,NSLH-0215S,1,2271,786,order67
972,HT9-0218S,1,2377,578,order106
973,HT9-0215S,1,551,339,order396
974,HT9-0215S,1,560.5,339,order396
975,YSH-0215S,1,433,439,order27
976,NSLH-0215S,1,823,462,order267
977,YSH-0218SD,1,892,555,order42
978,ZZL-0218S,1,451,360,order352
979,HT9-0215S,1,288,158,order72
980,YSH-0215S,1,1035,1021,order182
981,YSH-0218S,1,569,408,order355
982,HT9-0215S,1,338,158,order157
983,HT9-0218S,1,1864,427.5,order73
984,YSH-0218SD,1,618,58,order92
985,YSH-0218S,1,718,380,order352
986,YSH-0218SD,1,2378,540,order394
987,YSH-0218S,1,2198,38,order143
988,YSH-0218S,1,785.5,486,order139
989,YSH-0215S,1,198,512,order138
990,YSH-0218S,1,598,558,order194
991,YSH-0218S,1,918,289,order401
992,HT9-0215S,1,299,92.5,order147
993,YSH-0218SD,1,1458,330,order105
994,YSH-0218S,1,375,483,order104
995,YSH-0215S,1,521,489,order93
996,YSH-0218S,1,398,567,order299
997,YSH-0215S,1,301.5,489,order27
998,HT9-0218S,1,376,343.5,order397
1000,JH-0218S,1,458,306,order182
1001,YSH-0218SD,1,813,58,order262
1002,YSH-0218S,1,603,38,order304
1003,NSLH-0218S,1,2086,58,order377
1004,HT9-0218S,1,299,558,order128
1005,YSH-0218S,1,2328,348,order179
1006,YSH-0218S,1,988,561,order91
1007,LMW-0218S,1,147,38,order141
1009,YSH-0218S,1,2274,414.2,order132
1010,HT9-0218S,1,258,378,order380
1012,YSH-0218S,1,2093.5,481.5,order352
1013,XMJQ-0215S,1,302,571,order126
1014,YSH-0218SD,1,362,539,order394
1015,HT9-0218S,1,376,343.5,order397
1016,YSH-0218S,1,448,379,order352
1017,YSH-0218S,1,677,527,order25
1018,JH-0218S,1,458,325,order182
1019,XXB-0218S,1,794.5,295,order114
1020,YSH-0218S,1,493,156,order149
1021,HT9-0218S,1,1928,580,order73
1022,HT9-0218S,1,700,343.5,order397
1023,YSH-0218SD,1,1583,58,order92
1024,YSH-0218S,1,1032,495,order27
1025,HT9-0218S,1,674,357,order150
1026,XMJQ-0218S,1,2360,58,order126
1027,YSH-0218S,1,522,294.5,order180
1028,YSH-0218SD,1,595,485,order266
1029,SRBW-0218S,1,981,48,order187
1030,YSH-0218S,1,761,295,order126
1031,YSH-0215S,1,545,920,order91
1032,YSH-0218S,1,876,306,order137
1033,YSH-0218S,1,832,477,order180
1034,YSH-0218S,1,598,478,order180
1035,YSH-0215S,1,438,118,order13
1036,JH-0218S,1,406,348,order182
1037,YSH-0218S,1,1328,537,order352
1039,XXB-0218S,1,398,598,order27
1040,YSH-0218S,1,774.5,337.5,order138
1041,GDMY-0218S,1,2148,598,order36
1042,HT9-0218S,1,675,376,order150
1043,HT9-0218S,1,484,58,order147
1044,HT9-0215S,1,195,503.5,order72
1045,HT9-0218S,1,812.5,58,order132
1046,YSH-0215S,1,362.5,339,order400
1047,HT9-0218S,1,258,378,order380
1048,XXB-0218S,1,288,474.8,order376
1049,HT9-0218S,1,500,317,order224
1050,YSH-0218SD,1,971,559,order314
1051,YSH-0218SD,1,812,58,order133
1052,YSH-0218S,1,1025.5,480,order303
1053,YSH-0218S,1,984,481,order352
1054,YSH-0215S,1,488,118,order326
1056,YSH-0218S,1,723.5,473,order401
1057,YSH-0218SD,1,598.5,530,order266
1058,MNH-0218S,1,1079,350,order137
1059,HT9-0218S,1,552,277,order187
1060,MNH-0218S,1,688,316,order137
1061,YSH-0218S,1,903.5,613,order231
1062,YSH-0218S,1,895,358,order137
1063,YSH-0218S,1,362,520,order394
1064,HT9-0218S,1,979,558,order316
1065,YSH-0215S,1,384,52.5,order36
1066,YSH-0218S,1,272,327,order182
1068,YSH-0218SD,1,342,58,order400
1069,YSH-0218SD,1,877,58,order137
1070,YSH-0215S,1,488,198,order210
1071,YSH-0215S,1,468,401,order36
1072,YSH-0218S,1,848,290,order400
1073,YSH-0215S,1,479.5,771,order141
1074,YSH-0218S,1,374,536,order104
1076,YSH-0218S,1,881,315,order231
1077,HT9-0215S,1,464,339,order61
1078,HT9-0215S,1,288.5,92.5,order73
1079,YSH-0215S,1,527.5,846,order210
1080,HT9-0218S,1,700,376,order397
1081,YSH-0218S,1,846,560,order210
1082,YSH-0218S,1,395,48,order104
1083,HT9-0218S,1,494.5,427.5,order74
1084,YSH-0215S,1,1323,1033,order182
1085,NSLH-0218S,1,301.5,357,order376
1086,YSH-0218SD,1,788,529,order266
1087,YMH-0215S,1,428,289,order147
1088,YSH-0218S,1,492,98,order394
1089,YSH-0218S,1,558,548,order326
1091,HT9-0218S,1,348.5,378,order380
1092,YSH-0215S,1,138,577,order93
1093,YSH-0218S,1,447,364,order92
1094,YSH-0218SD,1,2378,540,order394
1095,YSH-0218SD,1,748,777,order393
1096,YSH-0218S,1,1622,495,order140
1097,YSH-0218S,1,551,128,order144
1098,HT9-0215S,1,238,158,order391
1099,YSH-0215S,1,488,78,order352
1100,YSH-0218S,1,450,379,order352
1101,YSH-0225S,1,319,328,order182
1102,XXB-0218S,1,915,392.5,order378
1103,HT9-0218S,1,361,360,order380
1104,HT9-0218S,1,963.5,478,order187
1105,YSH-0215S,1,291,688,order401
1106,YSH-0215S,1,2361,846,order210
1107,HT9-0218S,1,1271,58,order131
1108,YSH-0218S,1,338,504.5,order194
1109,HT9-0218S,1,141,557,order132
1110,YSH-0218S,1,393,328,order179
1111,HT9-0218S,1,608,154.5,order132
1112,HT9-0218S,1,720,308,order395
1113,YSH-0218S,1,2278,38,order393
1114,YSH-0218S,1,401,558,order315
1115,YSH-0218S,1,391,364,order141
1116,YSH-0215S,1,338,238,order126
1117,YSH-0218S,1,1150,43,order126
1118,YSH-0218S,1,1912,1197,order126
1119,HT9-0218S,1,811.5,286,order132
1120,HT9-0218S,1,2343,560,order147
1121,YSH-0215S,1,361.5,52.5,order400
1122,YSH-0215S,1,520,52.5,order93
1123,HT9-0218S,1,1880,396,order396
1124,YSH-0215S,1,301.5,489,order27
1125,HT9-0215S,1,289.5,439,order74
1126,YSH-0215S,1,250,92.5,order104
1127,YSH-0218S,1,881,315,order231
1128,YSH-0218S,1,505,214.5,order210
1129,YSH-0218S,1,812,576,order262
1130,YSH-0218SD,1,2208,530,order266
1132,HT9-0218S,1,579,38,order73
1133,HT9-0215S,1,338,158,order157
1134,YSH-0218S,1,1537.1,878,order27
1135,HT9-0218S,1,835,560,order74
1136,NSLH-0218S,1,2086,296.5,order377
1137,YSH-0218S,1,962,558,order27
1138,GDMY-0218S,1,902,506.5,order36
1139,YSH-0218S,1,573,528,order266
1140,XMJQ-0218S,1,302,331.5,order126
1141,YSH-0215S,1,438,158,order326
1142,HT9-0218S,1,445,181,order106
1143,YSH-0218S,1,762,314,order126
1144,YSH-0215S,1,488,78,order93
1145,YSH-0218S,1,138,577,order93
1146,XXB-0215S,1,388,118,order201
1147,YSH-0215S,1,814,132.5,order314
1149,YSH-0218SD,1,1563,78,order92
1150,HT9-0218S,1,2098,530,order124
1151,YSH-0215S,1,251,439,order104
1152,HT9-0215S,1,1995,746,order128
1153,YSH-0218S,1,557,294.5,order314
1154,YSH-0218S,1,677,38,order315
1155,NSLH-0218S,1,478.5,186.5,order267
1156,NSLH-0218S,1,800,279.5,order375
1157,YSH-0218S,1,470,540,order314
1158,YSH-0218S,1,815,208,order139
1159,YSH-0215S,1,397.5,272,order182
1160,YSH-0218SD,1,508,420.5,order266
1161,HT9-0215S,1,351.5,839,order149
1162,YDH-0215S,1,513,52.5,order91
1163,YSH-0218S,1,1305,513,order182
1164,HT9-0218S,1,1252,527,order201
1165,NSLH-0218S,1,2360,357,order376
1166,YSH-0218S,1,2294,426,order13
1167,YSH-0218SD,1,971,520,order143
1168,NSLH-0218S,1,2112,578,order267
1169,YSH-0215S,1,701,953,order139
1170,HT9-0215S,1,2039,762,order278
1171,YSH-0218SD,1,400,58,order352
1172,YSH-0215S,1,694,92.5,order182
1173,HT9-0215S,1,1712,330,order129
1174,YSH-0218S,1,462,379,order27
1175,HT9-0215S,1,438,118,order74
1176,HT9-0218S,1,413.5,58,order74
1177,YSH-0218S,1,1558,348,order204
1178,YSH-0218S,1,598,558,order194
1179,XMJQ-0218SD,1,734,58,order83
1180,YSH-0218S,1,338,557,order194
1181,YSH-0218S,1,388,290,order401
1182,YSH-0218SD,1,2018,58,order266
1183,YSH-0218S,1,619,528,order326
1184,YSH-0215S,1,362.5,339,order400
1185,YSH-0218S,1,1998,580,order92
1186,YSH-0218SD,1,1860,58,order91
1188,YSH-0225S,1,319,308,order182
1189,YSH-0215S,1,388,158,order355
1190,HT9-0215S,1,518,172.5,order62
1191,HT9-0215S,1,519,339,order62
1192,HT9-0218S,1,1825,551,order291
1193,YSH-0218S,1,513,400,order304
1194,YSH-0215S,1,331.5,824,order263
1195,HT9-0225S,1,1798,398,order157
1197,YSH-0218S,1,1991,557,order25
1198,HT9-0218S,1,376,374.9,order397
1200,YSH-0218SD,1,597.5,930,order266
1201,MNH-0218S,1,1762,349,order137
1202,MNH-0218S,1,1760,43,order137
1203,HT9-0218S,1,379.5,560,order128
1204,YSH-0218S,1,563,562,order91
1205,YSH-0218SD,1,521,58,order326
1206,HT9-0215S,1,139.5,883,order132
1207,HT9-0218S,1,1410,58,order380
1208,HT9-0218S,1,348.5,378,order380
1209,YSH-0215S,1,488,78,order93
1210,HT9-0215S,1,551,339,order396
1211,YSH-0218S,1,879,246,order210
1212,YSH-0218S,1,440,542,order210
1213,HT9-0218S,1,877,274,order354
1214,YSH-0215S,1,677,439,order315
1215,YSH-0218S,1,462,379,order27
1216,YSH-0218S,1,1998,430,order133
1217,YSH-0218SD,1,595,403.5,order266
1218,HT9-0218S,1,871,529,order124
1219,YSH-0218S,1,424,297,order210
1220,NSLH-0218S,1,939.5,38,order376
1221,5-0218S,1,613,501,order316
1222,YSH-0215S,1,538.5,239,order135
1223,YSH-0218S,1,862,327,order137
1224,HT9-0218S,1,456,308,order395
1225,HT9-0218S,1,455,376,order157
1226,XXB-0215S,1,388,158,order201
1227,HT9-0218S,1,1421,397,order380
1228,PGBL-0418S,1,421,477,order380
1229,HT9-0218S,1,342,58,order380
1230,HT9-0218S,1,841,58,order149
1231,YSH-0218S,1,608,558,order194
1233,YSH-0215S,1,631,132.5,order266
1234,XXB-0215S,1,698.5,92.5,order373
1235,YSH-0218SD,1,882,334,order231
1236,XXB-0218S,1,599,258,order62
1237,YSH-0218S,1,998,38,order262
1238,YSH-0218S,1,2260,377,order263
1239,YSH-0218S,1,498,558,order141
1240,YSH-0225S,1,1399,348,order182
1241,YSH-0218S,1,622,528,order314
1242,YSH-0215S,1,388,118,order141
1243,YSH-0218S,1,429,497,order13
1244,YSH-0215S,1,1901,812,order133
1245,HT9-0218S,1,423,540,order147
1246,YSH-0218S,1,394,98,order136
1247,HT9-0218S,1,708.5,378,order380
1248,HT9-0215S,1,338,118,order396
1249,YSH-0215S,1,501,52.5,order83
1250,XXB-0218S,1,815,521.3,order377
1251,YSH-0218S,1,2098,400,order304
1252,HT9-0218S,1,722,360,order380
1253,YSH-0218SD,1,892,552,order42
1254,HT9-0218S,1,836,58,order73
1255,HT9-0218S,1,952,588,order130
1256,YSH-0218SD,1,595,403.5,order266
1257,HT9-0218S,1,1864,427.5,order74
1258,YSH-0218S,1,932,379,order303
1259,YSH-0215S,1,458,830,order299
1260,XXB-0218S,1,469.5,432.8,order373
1261,YSH-0218S,1,498,458,order352
1262,YSH-0218SD,1,420,58,order137
1263,YSH-0215S,1,513,132.5,order355
1264,YSH-0218SD,1,1072,455,order231
1265,XXB-0218S,1,2146,423.5,order201
1266,HT9-0218S,1,502,288,order132
1267,YSH-0218S,1,594,133.5,order91
1268,YSH-0218SD,1,2208,570,order266
1269,YSH-0218S,1,338,504.5,order194
1270,YSH-0218S,1,406,348,order182
1271,YSH-0218S,1,462,579,order13
1272,YDH-0218S,1,257,277.5,order91
1273,HT9-0218S,1,358.5,527,order290
1274,YSH-0218S,1,787,510,order266
1275,HT9-0218S,1,362,379,order380
1276,HT9-0218S,1,836,579,order73
1277,YSH-0218S,1,846,558,order210
1278,HT9-0218S,1,1928,580,order74
1279,HT9-0218S,1,1583,510,order124
1280,HT9-0218S,1,424,58,order147
1281,YSH-0218S,1,761,295,order126
1282,HT9-0218S,1,363,376,order396
1283,YSH-0218S,1,465,128.5,order36
1284,HT9-0215S,1,513,92.5,order132
1285,YSH-0218S,1,665,862,order137
1286,YSH-0218S,1,458,560,order326
1287,YMH-0218S,1,1339,55,order147
1288,YSH-0218SD,1,698,58,order25
1289,YSH-0218S,1,2088,561,order25
1290,YSH-0215S,1,2090.5,385,order179
1291,YSH-0215S,1,514,389,order355
1292,YSH-0218S,1,598,548,order314
1294,HT9-0215S,1,1762,861,order106
1295,YSH-0218S,1,521,178,order142
1296,YSH-0218S,1,380,558,order142
1297,YSH-0218S,1,298,138,order93
1298,HT9-0215S,1,559.5,92.5,order396
1299,HT9-0218S,1,500,284.5,order224
1300,YSH-0218S,1,416,328,order182
1301,HT9-0225S,1,298.5,557.5,order128
1302,HT9-0218S,1,1477,58,order316
1303,ZZL-0218S,1,452,379,order352
1304,YSH-0215S,1,288,118,order182
1305,YSH-0218S,1,2398,38,order210
1306,YSH-0218S,1,412,558,order210
1307,YSH-0218SD,1,662,58,order25
1308,HT9-0218S,1,446,398,order129
1309,YSH-0215S,1,388,158,order104
1310,NSLH-0218S,1,2098,579,order267
1311,NSLH-0215S,1,148,647,order375
1312,HT9-0218S,1,1159,498,order395
1313,HT9-0218S,1,745,540,order128
1314,SRBW-0218S,1,190,48,order187
1315,YMH-0215S,1,288,118,order147
1316,YSH-0218S,1,702,328,order137
1317,HT9-0215S,1,363,616.5,order396
1318,NSLH-0218S,1,462,429,order267
1319,YSH-0218S,1,1609.5,290,order401
1320,YSH-0218S,1,700,484.5,order194
1321,YSH-0215S,1,1901,457,order141
1322,YSH-0215S,1,850,172.5,order42
1323,YSH-0218S,1,813,131.5,order92
1324,YSH-0215S,1,468,830,order36
1325,YSH-0215S,1,437,812,order401
1326,YSH-0218S,1,1458,448,order352
1327,HT9-0215S,1,244.5,520,order61
1328,GDMY-0218SD,1,491,58,order36
1329,YSH-0218S,1,918,289,order401
1330,YDH-0215S,1,514,439,order91
1331,YSH-0218S,1,522,347,order180
1332,YSH-0218S,1,846,579,order210
1333,NJHL-0218S,1,298,248,order13
1334,YSH-0215S,1,438,118,order92
1335,YSH-0215S,1,325,92.5,order91
1336,YSH-0218S,1,971,557,order314
1337,YSH-0218S,1,944,83,order352
1338,YSH-0215S,1,829,212.5,order137
1339,HT9-0218S,1,500,284.5,order224
1340,XYHX-0215S,1,550,705,order25
1341,YSH-0218SD,1,897,58,order304
1342,HT9-0218S,1,741,742,order187
1343,YSH-0218S,1,486.5,580,order36
1344,YSH-0218S,1,430,408,order149
1345,YSH-0218SD,1,812,58,order133
1346,YSH-0215S,1,438,118,order104
1347,HT9-0215S,1,288,158,order72
1348,YSH-0218S,1,653,38,order140
1349,YSH-0218S,1,198,308,order179
1350,YSH-0218SD,1,872,58,order392
1351,YSH-0218SD,1,2208,530,order266
1352,YSH-0218S,1,364,48,order141
1353,YSH-0215S,1,238,238,order401
1354,YSH-0218SD,1,1961,58,order104
1355,YSH-0215S,1,300,92.5,order141
1356,YSH-0218S,1,393,296,order136
1357,HT9-0218S,1,1410,58,order380
1358,YSH-0218SD,1,777,58,order141
1359,HT9-0218S,1,1880,396,order396
1360,YSH-0215S,1,388,158,order221
1361,HT9-0215S,1,455.5,132.5,order72
1362,5-0218S,1,648,390,order397
1363,YSH-0218SD,1,833,58,order315
1364,5-0218S,1,2304,402.5,order67
1365,NSLH-0218S,1,1034,58,order377
1366,HT9-0215S,1,455,518,order157
1367,HT9-0218S,1,442,58,order130
1368,YSH-0218S,1,1162,557,order25
1369,ZYF-0218S,1,711,495,order314
1370,YSH-0218S,1,393,328,order179
1371,YSH-0218SD,1,2008,58,order179
1372,XMJQ-0218S,1,302,331.5,order126
1373,YSH-0218S,1,2045,348,order180
1374,YSH-0215S,1,514,389,order355
1375,NSLH-0215S,1,301.5,930,order376
1376,YSH-0218S,1,524,452.5,order53
