批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
2,FMB-0215S,12,12153,0,338,389,118
2,FMB-0215S,12,8096,930,158,388,388
2,FMB-0215S,12,7657,338,355,497,92.5
2,FMB-0215S,12,7786,693,132.5,497,541
2,FMB-0215S,12,8793,0,356,589.5,339
2,FMB-0215S,12,9075,1088,118,388,338
2,FMB-0215S,12,9737,825.5,389,776,542
2,FMB-0215S,12,9869,0,730,1038,901.5
2,FMB-0215S,12,10038,0,355,928.5,92.5
2,FMB-0215S,12,11470,730,338,1318,118
2,FMB-0215S,13,9184,0,868,0,2347
2,FMB-0215S,14,10589,0,2347,0,799
2,FMB-0215S,15,11431,0,2347,0,799
2,FMB-0215S,16,12003,0,730,0,2347
2,FMB-0215S,16,9072,0,621,0,966
2,FMB-0215S,16,10293,0,956,0,621
2,FMB-0215S,17,10978,0,621,0,966
2,FMB-0215S,17,11607,0,651,966,1088.4
2,FMB-0215S,17,7971,0,956,966,621
2,FMB-0215S,17,11793,0,651,966,777.5
2,FMB-0218S,0,8279,0,338,0,930
2,FMB-0218S,0,8492,0,1408,0,340
2,FMB-0218S,0,9062,338,58,340,1500
2,FMB-0218S,0,9314,396,318,340,739
2,FMB-0218S,0,9660,396,739,1079,318
2,FMB-0218S,0,9674,396,549.5,1397,947
2,FMB-0218S,0,10236,396,358,1397,1538
2,FMB-0218S,0,10378,396,739,1397,318
2,FMB-0218S,1,11130,0,306.5,0,741
2,FMB-0218S,1,11183,0,947,0,2367
2,FMB-0218S,1,11236,0,337,0,851.5
2,FMB-0218S,2,11549,0,339,0,1502
2,FMB-0218S,2,11852,339,340,0,1408
2,FMB-0218S,2,11895,339,741,1408,306.5
2,FMB-0218S,2,11993,679,320,0,872
2,FMB-0218S,2,12092,679,339,0,1502
2,FMB-0218S,2,12385,679,1500,0,337
2,FMB-0218S,2,12572,0,930,1714.5,338
2,FMB-0218S,2,12616,0,1500,1714.5,58
2,FMB-0218S,3,7718,0,861,0,178
2,FMB-0218S,3,8003,0,862,178,58
2,FMB-0218S,3,8306,862,178,0,862
2,FMB-0218S,3,8724,1040,178,0,344
2,FMB-0218S,3,9035,0,343,236,178
2,FMB-0218S,3,9061,343,178,236,862
2,FMB-0218S,3,9888,343,2348,236,218
2,FMB-0218S,3,10100,0,58,414,862
2,FMB-0218S,3,10256,58,862,1098,217
2,FMB-0218S,3,10940,1040,178,454,862
2,FMB-0218S,3,11462,0,862,1315,178
2,FMB-0218S,3,11642,521,343,862,178
2,FMB-0218S,3,12172,862,217,1316,862
2,FMB-0218S,3,12189,0,343,1493,178
2,FMB-0218S,3,12505,0,218,1493,2348
2,FMB-0218S,3,12647,343,344,1493,178
2,FMB-0218S,4,7841,0,493,0,2191
2,FMB-0218S,4,8430,0,2288,0,515
2,FMB-0218S,4,8671,493,512,515,1039
2,FMB-0218S,5,9790,0,493,0,508.5
2,FMB-0218S,5,9847,493,508.5,0,493
2,FMB-0218S,5,9984,493,2288,0,515
2,FMB-0218S,5,10631,0,493,508.5,508.5
2,FMB-0218S,5,11235,493,58,515,1039
2,FMB-0218S,5,11693,0,1039,1554,58
2,FMB-0218S,5,12275,551,508.5,515,493
2,FMB-0218S,5,12276,551,512,515,1039
2,FMB-0218S,6,12474,0,867,0,226
2,FMB-0218S,6,7983,0,687,226,868
2,FMB-0218S,6,8482,867,226,0,867
2,FMB-0218S,6,8992,867,248,0,2248
2,FMB-0218S,6,10287,0,493,1094,508.5
2,FMB-0218S,6,10330,493,245,1094,868
2,FMB-0218S,6,10573,493,867,1094,668
2,FMB-0218S,7,10610,0,245,0,868
2,FMB-0218S,7,10773,245,688,0,2248
2,FMB-0218S,7,11033,245,867,0,226
2,FMB-0218S,7,11092,245,2248,0,248
2,FMB-0218S,7,11571,0,868,2248,58
2,FMB-0218S,7,12139,0,868,2306,58
2,FMB-0218S,7,12567,0,867,2306,226
2,FMB-0218S,8,12602,0,808,0,58
2,FMB-0218S,8,7884,0,536,58,808
2,FMB-0218S,8,7919,536,536,58,808
2,FMB-0218S,8,8624,1072,38,0,1654
2,FMB-0218S,8,8625,1072,688,0,2248
2,FMB-0218S,8,8934,0,58,866,808
2,FMB-0218S,9,8966,0,558,0,2383
2,FMB-0218S,9,9443,558,557,0,808
2,FMB-0218S,9,9909,558,423,808,38
2,FMB-0218S,9,10265,558,808,808,555
2,FMB-0218S,9,10479,558,555,1363,808
2,FMB-0218S,10,10562,0,58,0,808
2,FMB-0218S,10,10719,58,38,0,1998
2,FMB-0218S,10,10928,96,808,0,536
2,FMB-0218S,10,11617,96,536,536,808
2,FMB-0218S,10,11717,96,873,1344,58
2,FMB-0218S,10,11757,96,808,1402,557
2,FMB-0218S,10,11909,904,58,0,873
2,FMB-0218S,10,8016,96,808,1959,58
2,FMB-0218S,10,8195,96,558,1959,2383
2,FMB-0218S,10,8298,962,58,0,873
2,FMB-0218S,11,9083,0,873,0,536
2,FMB-0218S,11,9111,0,668,0,2368
2,FMB-0218S,11,9383,0,2368,0,38
2,FMB-0218S,11,10001,0,557,0,873
2,FMB-0218S,12,10372,0,58,0,873
2,FMB-0218S,12,10373,58,555,0,873
2,FMB-0218S,12,10374,0,873,873,555
2,FMB-0218S,12,10439,613,557,0,873
2,FMB-0218S,12,10536,613,558,0,2328
2,FMB-0218S,13,11455,0,873,0,536
2,FMB-0218S,13,11911,0,1784,0,38
2,FMB-0218S,13,11941,0,2328,0,558
2,FMB-0218S,13,12336,0,536,558,873
2,FMB-0218S,13,12479,0,873,1431,536
2,FMB-0218S,14,7866,0,268.5,0,898
2,FMB-0218S,14,8126,268.5,877,0,559
2,FMB-0218S,14,8150,268.5,268.5,559,745
2,FMB-0218S,14,8501,1145.5,58,0,877
2,FMB-0218S,14,8856,537,540,559,876
2,FMB-0218S,14,9006,1077,38,559,895
2,FMB-0218S,14,9479,0,559,1435,877
2,FMB-0218S,14,9607,0,876,1435,540
2,FMB-0218S,14,10742,559,448,1975,268.5
2,FMB-0218S,14,10755,1115,58,877,689.5
2,FMB-0218S,15,10765,0,203.4,0,745
2,FMB-0218S,15,10850,203.4,877,0,559
2,FMB-0218S,15,11284,203.4,560,0,2268
2,FMB-0218S,15,11285,763.4,448,559,203.4
2,FMB-0218S,15,11343,763.4,898,559,203.4
2,FMB-0218S,15,11355,763.4,2228,559,289.5
2,FMB-0218S,16,11967,0,377,0,2160
2,FMB-0218S,16,12262,0,877,0,559
2,FMB-0218S,16,7697,377,540,559,876
2,FMB-0218S,16,7778,917,58,0,2160
2,FMB-0218S,16,7910,377,377,1435,351.5
2,FMB-0218S,16,8087,975,58,0,2160
2,FMB-0218S,16,8884,377,358,1786.5,503
2,FMB-0218S,17,9117,0,58,0,2160
2,FMB-0218S,17,9380,58,377,0,351.5
2,FMB-0218S,17,9975,58,2160,0,377
2,FMB-0218S,17,10112,58,430,377,378
2,FMB-0218S,17,10671,488,378,377,430
2,FMB-0218S,17,10672,488,2198,377,398
2,FMB-0218S,17,11267,488,2160,377,58
2,FMB-0218S,18,11731,0,378,0,430
2,FMB-0218S,18,11772,378,378,0,304
2,FMB-0218S,18,11859,756,357,0,363
2,FMB-0218S,18,12046,378,304,304,378
2,FMB-0218S,18,12105,682,378,363,304
2,FMB-0218S,18,7706,0,304,430,98
2,FMB-0218S,18,8106,0,2000,430,398
2,FMB-0218S,18,8540,0,2198,430,398
2,FMB-0218S,18,8927,1113,98,0,304
2,FMB-0218S,18,10216,0,351.5,828,377
2,FMB-0218S,18,10900,351.5,377,828,351.5
2,FMB-0218S,18,12002,728.5,304,828,378
2,FMB-0218S,18,12130,1032.5,98,828,304
2,FMB-0218S,18,12550,0,430,1205,378
2,FMB-0218S,19,8585,0,2260,0,58
2,FMB-0218S,19,9069,0,295,58,267
2,FMB-0218S,19,9566,295,268,58,373.5
2,FMB-0218S,19,9798,563,374,58,461
2,FMB-0218S,19,10223,563,2251,58,293.5
2,FMB-0218S,19,10396,0,373.5,431.5,268
2,FMB-0218S,19,10717,0,2260,431.5,267
2,FMB-0218S,19,10873,373.5,238,698.5,603
2,FMB-0218S,19,8124,373.5,2260,698.5,58
2,FMB-0218S,19,9131,0,267,699.5,295
2,FMB-0218S,20,9195,0,396,0,2348
2,FMB-0218S,20,9251,396,255.5,0,2251
2,FMB-0218S,20,9352,651.5,374,0,461
2,FMB-0218S,20,9353,651.5,462,461,395
2,FMB-0218S,20,9452,1113.5,100.5,0,2348
2,FMB-0218S,20,9494,651.5,461,856,374
2,FMB-0218S,20,9754,651.5,374,1230,461
2,FMB-0218S,20,9884,1025.5,58,1230,462
2,FMB-0218S,20,10069,651.5,461,1692,374
2,FMB-0218S,20,10193,396,690,2251,58
2,FMB-0218S,20,10205,651.5,222.5,2066,58
2,FMB-0218S,20,10361,651.5,689,2066,374
2,FMB-0218S,21,10404,0,648,0,897.5
2,FMB-0218S,21,10700,648,249,0,762
2,FMB-0218S,21,11972,0,761,897.5,214.5
2,FMB-0218S,21,12017,897,58,0,690
2,FMB-0218S,21,12644,0,897.5,1112,648
2,FMB-0218S,21,7673,0,880,1760,394
2,FMB-0218S,21,9268,0,880,1760,394
2,FMB-0218S,21,9532,0,690,1760,393
2,FMB-0218S,21,10074,955,249,0,762
2,FMB-0218S,21,10080,955,462,0,393
2,FMB-0218S,22,10695,0,698,0,250
2,FMB-0218S,22,10708,0,762,250,661
2,FMB-0218S,22,11252,0,520,250,1603
2,FMB-0218S,22,11648,0,722,1853,500
2,FMB-0218S,22,11752,762,250,0,698
2,FMB-0218S,22,8392,520,647,911,762
2,FMB-0218S,22,8754,520,722,911,500
2,FMB-0218S,22,9058,520,38,911,1798
2,FMB-0218S,23,9139,0,860,0,58
2,FMB-0218S,23,9291,860,58,0,722
2,FMB-0218S,23,9411,0,380,58,378
2,FMB-0218S,23,9735,0,1698,58,38
2,FMB-0218S,23,10127,380,38,96,519
2,FMB-0218S,23,10438,0,722,615,519
2,FMB-0218S,23,11069,722,58,96,860
2,FMB-0218S,23,11373,0,722,1134,519
2,FMB-0218S,23,11739,780,377,722,301.5
2,FMB-0218S,23,12240,0,500,1653,721
2,FMB-0218S,23,12651,1157,58,96,722
2,FMB-0218S,23,7682,500,500,1653,721
2,FMB-0218S,23,8097,1157,38,818,858
2,FMB-0218S,23,8118,1157,1603,818,520
2,FMB-0218S,23,8644,1157,38,818,1698
2,FMB-0218S,24,8672,0,980,0,158
2,FMB-0218S,24,9052,0,1760,0,58
2,FMB-0218S,24,10609,0,398,158,898
2,FMB-0218S,24,10904,398,380,158,378
2,FMB-0218S,24,10973,398,1760,158,58
2,FMB-0218S,24,11478,778,377,216,860
2,FMB-0218S,24,11625,0,998,1076,38
2,FMB-0218S,24,11832,0,398,1076,1798
2,FMB-0218S,24,11989,0,377,1076,1760
2,FMB-0218S,24,7823,398,380,536,378
2,FMB-0218S,24,8645,398,378,1114,380
2,FMB-0218S,25,9177,0,58,0,810
2,FMB-0218S,25,9258,58,379,0,392
2,FMB-0218S,25,9518,58,810,392,157
2,FMB-0218S,25,10362,58,398,549,458
2,FMB-0218S,25,10617,456,398,549,458
2,FMB-0218S,25,10972,437,379,0,392
2,FMB-0218S,25,11221,816,392,0,379
2,FMB-0218S,25,12462,868,178,379,848
2,FMB-0218S,25,9373,1046,98,379,883
2,FMB-0218S,25,9820,0,398,1007,458
2,FMB-0218S,25,9925,0,1198,1465,38
2,FMB-0218S,25,10468,0,1218,1503,883
2,FMB-0218S,25,10530,398,456,1007,392
2,FMB-0218S,25,11601,398,158,1007,980
2,FMB-0218S,25,11759,1144,58,379,810
2,FMB-0218S,26,11957,0,392,0,456
2,FMB-0218S,26,12409,392,58,0,1360
2,FMB-0218S,26,12480,450,438,0,741
2,FMB-0218S,26,8020,0,379,456,392
2,FMB-0218S,26,8756,450,458,741,398
2,FMB-0218S,26,8953,450,730,1139,458
2,FMB-0218S,26,9522,0,651.5,1597,457
2,FMB-0218S,26,10683,0,58,1597,1360
2,FMB-0218S,26,11094,0,457,1597,1360
2,FMB-0218S,26,11803,651.5,458,1597,730
2,FMB-0218S,27,12652,0,1398,0,478
2,FMB-0218S,27,7714,0,980,478,372.5
2,FMB-0218S,27,7997,0,373,850.5,768
2,FMB-0218S,27,7998,373,730,850.5,58
2,FMB-0218S,27,8315,373,538,908.5,38
2,FMB-0218S,27,8477,373,398,946.5,458
2,FMB-0218S,27,9155,1103,55,478,768
2,FMB-0218S,27,9414,373,729,1404.5,333
2,FMB-0218S,27,9662,1158,38,478,1020
2,FMB-0218S,27,10548,0,456,1737.5,412
2,FMB-0218S,27,10554,456,412,1737.5,379
2,FMB-0218S,27,11096,1102,38,1246,1020
2,FMB-0218S,27,12433,1140,38,1498,538
2,FMB-0218S,27,11125,1140,372.5,1498,980
2,FMB-0218S,27,11694,1140,730,1498,352
2,FMB-0218S,27,11783,1140,58,1498,730
2,FMB-0218S,28,11973,0,38,0,1258
2,FMB-0218S,28,12303,38,340,0,309
2,FMB-0218S,28,7654,38,1618,0,58
2,FMB-0218S,28,8073,378,458,58,398
2,FMB-0218S,28,8681,836,58,58,1932
2,FMB-0218S,28,8843,894,38,58,798
2,FMB-0218S,28,10178,38,397,456,1952
2,FMB-0218S,28,10408,435,340,456,323
2,FMB-0218S,28,10556,435,799,456,88
2,FMB-0218S,28,10808,435,326.5,779,799
2,FMB-0218S,28,11400,435,412,1990,379
2,FMB-0218S,28,11662,435,340,1578,309
2,FMB-0218S,28,12235,847,328,1990,340
2,FMB-0218S,28,12267,847,621,1990,377
2,FMB-0218S,28,12490,847,340,1990,498
2,FMB-0218S,28,12594,847,1618,1990,58
2,FMB-0218S,28,7662,847,798,1990,38
2,FMB-0218S,28,7979,847,1618,1990,58
2,FMB-0218S,28,8551,847,799,1990,88
2,FMB-0218S,28,8861,847,1618,1990,58
2,FMB-0218S,29,9099,0,397,0,1932
2,FMB-0218S,29,9450,0,1258,0,38
2,FMB-0218S,29,10064,397,58,38,1952
2,FMB-0218S,29,10421,455,398,38,718
2,FMB-0218S,29,10958,455,621,756,377
2,FMB-0218S,29,11261,455,397,756,1932
2,FMB-0218S,30,11978,0,718,0,398
2,FMB-0218S,30,12038,0,748,398,408
2,FMB-0218S,30,12327,0,1952,398,397
2,FMB-0218S,30,12503,0,651,806,158.5
2,FMB-0218S,30,12549,0,938,964.5,368
2,FMB-0218S,30,7777,0,1932,964.5,58
2,FMB-0218S,30,8000,0,938,1332.5,407
2,FMB-0218S,30,8319,0,58,1332.5,1952
2,FMB-0218S,30,8379,0,398,1332.5,718
2,FMB-0218S,30,8921,938,58,1022.5,795.5
2,FMB-0218S,31,9077,0,1106.4,0,58
2,FMB-0218S,31,9080,0,1336,0,58
2,FMB-0218S,31,9304,0,178.5,58,651
2,FMB-0218S,31,9409,178.5,407,58,1336
2,FMB-0218S,31,9415,585.5,368,58,651
2,FMB-0218S,31,9887,953.5,227.5,58,748
2,FMB-0218S,31,10487,585.5,368,709,879.5
2,FMB-0218S,31,10887,1181,38,58,788
2,FMB-0218S,31,11402,0,651,1588.5,245.6
2,FMB-0218S,31,11555,0,38,709,788
2,FMB-0218S,31,11706,0,938,1834.1,58
2,FMB-0218S,31,11732,38,127.5,709,748
2,FMB-0218S,31,11891,38,1336,709,407
2,FMB-0218S,31,11992,38,407,709,938
2,FMB-0218S,32,12621,0,180,0,409
2,FMB-0218S,32,7873,180,389,0,180
2,FMB-0218S,32,8278,569,409,0,180
2,FMB-0218S,32,9073,180,359.5,180,915
2,FMB-0218S,32,9076,978,219,0,622
2,FMB-0218S,32,9285,539.5,218,180,622
2,FMB-0218S,32,9596,757.5,380.5,622,665
2,FMB-0218S,32,8130,0,419,1095,915
2,FMB-0218S,32,8544,419,359.5,1287,915
2,FMB-0218S,32,8914,778.5,389,1287,180
2,FMB-0218S,32,9100,778.5,389,1467,180
2,FMB-0218S,32,12211,778.5,665,1467,380.5
2,FMB-0218S,32,9821,778.5,651,1467,278.5
2,FMB-0218S,32,12086,0,622,2202,218
2,FMB-0218S,32,8213,0,915,2202,419
2,FMB-0218S,32,8458,778.5,389,1847.5,180
2,FMB-0218S,33,8442,0,865,0,379.5
2,FMB-0218S,33,8635,0,524.5,379.5,487.5
2,FMB-0218S,33,10751,0,865,867,379.5
2,FMB-0218S,33,11955,0,359,1246.5,866.5
2,FMB-0218S,33,12279,0,865,1246.5,379.5
2,FMB-0218S,33,12545,524.5,364,379.5,417
2,FMB-0218S,33,7855,359,524.5,1626,487.5
2,FMB-0218S,33,7994,359,417,1626,364
2,FMB-0218S,33,8712,359,865,1626,379.5
2,FMB-0218S,34,11200,0,395,0,694
2,FMB-0218S,34,12619,395,375,0,608
2,FMB-0218S,34,7837,0,866.5,694,359
2,FMB-0218S,34,11011,770,375,0,591
2,FMB-0218S,34,7825,0,591,1053,375
2,FMB-0218S,34,8523,591,395,1053,694
2,FMB-0218S,34,9620,0,375,1428,608
2,FMB-0218S,34,10113,0,2335.5,1428,495
2,FMB-0218S,35,9308,0,198,0,288
2,FMB-0218S,35,9617,198,288,0,198
2,FMB-0218S,35,10369,486,337,0,172.5
2,FMB-0218S,35,10486,823,338,0,289
2,FMB-0218S,35,10724,486,172.5,172.5,337
2,FMB-0218S,35,11160,0,444.5,288,315
2,FMB-0218S,35,7711,658.5,444.5,289,315
2,FMB-0218S,35,7941,0,289,603,329
2,FMB-0218S,35,8080,289,315,603,444.5
2,FMB-0218S,35,8114,604,198,604,288
2,FMB-0218S,35,9318,802,288,604,198
2,FMB-0218S,35,9840,802,289,802,329
2,FMB-0218S,35,10049,0,315,1047.5,444.5
2,FMB-0218S,35,10137,604,198,892,288
2,FMB-0218S,35,10398,315,198,1047.5,288
2,FMB-0218S,35,10499,802,338,1131,289
2,FMB-0218S,35,10519,513,198,1180,288
2,FMB-0218S,35,10851,315,198,1335.5,288
2,FMB-0218S,35,11132,711,328,1420,172.5
2,FMB-0218S,35,11800,513,444,1592.5,315
2,FMB-0218S,35,12317,0,315,1492,444
2,FMB-0218S,35,12471,315,328,1907.5,172.5
2,FMB-0218S,35,8717,315,446,1907.5,2347
2,FMB-0218S,36,10311,0,2347,0,446
2,FMB-0218S,36,10863,0,2347,0,446
2,FMB-0218S,37,11030,0,446,0,2347
2,FMB-0218S,37,7690,446,452.5,0,982.5
2,FMB-0218S,37,8567,446,452.5,982.5,809.5
2,FMB-0218S,37,9952,446,452.5,982.5,809.5
2,FMB-0218S,37,12556,446,418,1792,308.5
2,FMB-0218S,37,9301,446,982.5,1792,452.5
2,FMB-0218S,37,10456,446,418,1792,308.5
2,FMB-0218S,38,11007,0,409,0,263
2,FMB-0218S,38,11117,409,600,0,2367.5
2,FMB-0218S,38,10301,0,365,263,418
2,FMB-0218S,38,11324,0,409,681,263
2,FMB-0218S,38,11718,0,409,944,263
2,FMB-0218S,38,12460,0,418,944,308.5
2,FMB-0218S,38,7788,0,308.5,1252.5,418
2,FMB-0218S,38,7771,0,409,1670.5,263
2,FMB-0218S,38,10278,0,581,1670.5,947
2,FMB-0218S,39,11536,0,2417.5,0,600
2,FMB-0218S,39,11090,0,2423,0,558
2,FMB-0218S,40,8642,0,78,0,393
2,FMB-0218S,40,8813,78,413,0,58
2,FMB-0218S,40,8865,491,326.5,0,868
2,FMB-0218S,40,9250,817.5,118,0,758
2,FMB-0218S,40,10529,935.5,58,0,957.5
2,FMB-0218S,40,11660,993.5,148,0,2408
2,FMB-0218S,40,7678,1141.5,58,0,1388
2,FMB-0218S,40,8714,78,326.5,58,345
2,FMB-0218S,40,9702,0,377,403,1618
2,FMB-0218S,40,10352,377,326.5,868,799
2,FMB-0218S,40,7653,404.5,58,58,778
2,FMB-0218S,40,7723,404.5,1368,58,58
2,FMB-0218S,40,7751,404.5,2428,58,58
2,FMB-0218S,40,7774,404.5,379,58,1618
2,FMB-0218S,40,7853,817.5,58,758,977.5
2,FMB-0218S,40,8135,377,364,1676,338
2,FMB-0218S,41,8372,0,2347,0,379
2,FMB-0218S,41,8659,0,345,379,326.5
2,FMB-0218S,41,8882,345,798,379,338
2,FMB-0218S,41,9254,0,868,717,326.5
2,FMB-0218S,41,9533,0,1618,717,377
2,FMB-0218S,41,9534,0,326.5,1094,345
2,FMB-0218S,41,9712,326.5,799,1094,326.5
2,FMB-0218S,41,10118,326.5,364,1420.5,338
2,FMB-0218S,41,10119,690.5,326.5,1420.5,868
2,FMB-0218S,42,10148,0,338,0,364
2,FMB-0218S,42,10158,338,340,0,2347
2,FMB-0218S,42,10240,678,364,0,338
2,FMB-0218S,42,10514,678,868,0,326.5
2,FMB-0218S,42,11080,678,1618,0,379
2,FMB-0218S,42,11147,0,326.5,364,799
2,FMB-0218S,42,11247,678,345,379,326.5
2,FMB-0218S,43,11293,0,326.5,0,799
2,FMB-0218S,43,11421,326.5,345,0,326.5
2,FMB-0218S,43,11931,326.5,2347,0,379
2,FMB-0218S,43,12087,326.5,338,379,364
2,FMB-0218S,43,12088,664.5,326.5,379,868
2,FMB-0218S,43,12150,0,345,799,326.5
2,FMB-0218S,43,12427,0,326.5,1125.5,868
2,FMB-0218S,44,10266,0,408,0,2413
2,FMB-0218SD,0,7771,0,581,0,947
2,FMB-0218SD,0,10278,0,2367.5,0,600
2,FMB-0218SD,1,11536,0,558,0,2423
2,FMB-0218SD,1,11090,0,2417.5,0,600
2,FMB-0218SD,2,8642,0,58,0,778
2,FMB-0218SD,2,8813,58,377,0,1618
2,FMB-0218SD,2,8865,435,148,0,2408
2,FMB-0218SD,2,9250,435,2428,0,58
2,FMB-0218SD,2,10529,583,364,58,338
2,FMB-0218SD,2,11660,583,1388,58,58
2,FMB-0218SD,2,7678,583,1368,58,58
2,FMB-0218SD,2,8714,583,957.5,58,58
2,FMB-0218SD,2,9702,583,326.5,396,345
2,FMB-0218SD,2,10352,583,326.5,741,799
2,FMB-0218SD,2,7653,583,868,741,326.5
2,FMB-0218SD,2,7723,583,977.5,741,58
2,FMB-0218SD,2,7751,947,78,116,393
2,FMB-0218SD,2,7774,909.5,118,1067.5,758
2,FMB-0218SD,2,7853,909.5,379,1067.5,1618
2,FMB-0218SD,2,8135,1025,58,116,413
2,FMB-0218SD,3,8372,0,1618,0,377
2,FMB-0218SD,3,8659,0,345,377,326.5
2,FMB-0218SD,3,8882,345,326.5,377,799
2,FMB-0218SD,3,9254,671.5,364,377,338
2,FMB-0218SD,3,9533,0,868,1176,326.5
2,FMB-0218SD,3,9534,0,326.5,703.5,345
2,FMB-0218SD,3,9712,0,379,703.5,2347
2,FMB-0218SD,3,10118,0,868,703.5,326.5
2,FMB-0218SD,3,10119,379,798,1502.5,338
2,FMB-0218SD,4,10148,0,340,0,2347
2,FMB-0218SD,4,10158,340,364,0,338
2,FMB-0218SD,4,10240,704,326.5,0,345
2,FMB-0218SD,4,10514,340,326.5,338,799
2,FMB-0218SD,4,11080,666.5,364,345,338
2,FMB-0218SD,4,11147,340,868,1137,326.5
2,FMB-0218SD,4,11247,340,379,1137,1618
2,FMB-0218SD,5,11293,0,326.5,0,868
2,FMB-0218SD,5,11421,326.5,345,0,326.5
2,FMB-0218SD,5,11931,326.5,868,326.5,326.5
2,FMB-0218SD,5,12087,326.5,338,653,364
2,FMB-0218SD,5,12088,326.5,379,653,2347
2,FMB-0218SD,5,12150,705.5,326.5,653,799
2,FMB-0218SD,5,12427,0,326.5,868,345
2,FMB-0218SD,6,10266,0,408,0,2413
2,FMB-0225S,0,10995,0,955,0,358
2,FMB-0225S,0,9684,0,965,358,358
2,FMB-0225S,0,8196,0,2298,358,288
2,FMB-0225S,0,8230,0,358,716,955
2,FMB-0225S,0,9762,0,2000,716,398
2,FMB-0225S,0,11810,0,965,1671,358
2,GHSS-0215S,0,10347,0,598,0,304
2,HT9-0215S,0,9097,0,351.5,0,850
2,HT9-0215S,0,10290,351.5,420,0,351.5
2,HT9-0215S,0,10645,351.5,850,351.5,351.5
2,HT9-0218S,0,7697,0,351.5,0,377
2,HT9-0218S,0,7778,0,2160,0,377
2,HT9-0218S,0,7910,0,377,0,2160
2,HT9-0218S,0,8087,377,503,377,358
2,HT9-0218S,0,8884,377,58,377,2160
2,HT9-0218S,0,9117,377,58,377,2160
2,HT9-0218S,1,9380,0,377,0,351.5
2,HT9-0218S,1,9975,377,377,0,351.5
2,HT9-0218S,1,10112,754,378,0,430
2,HT9-0218S,1,10671,754,2198,0,398
2,HT9-0218S,1,10672,0,430,351.5,378
2,HT9-0218S,1,11267,0,2198,351.5,398
2,HT9-0218S,1,11731,0,430,749.5,378
2,HT9-0218S,1,11772,0,58,749.5,2160
2,HT9-0218S,1,11859,430,430,749.5,378
2,HT9-0218S,1,12046,430,58,749.5,2160
2,NJYH-0218S,0,8063,0,38,0,1298
2,NJYH-0218S,0,8916,0,2307,0,533.5
2,NJYH-0218S,0,9134,0,38,0,2438
2,NJYH-0218S,0,9868,0,38,0,2438
2,NJYH-0218S,0,10485,0,533,0,2328
2,NJYH-0218S,1,11073,0,448,0,345
2,NJYH-0218S,1,8151,448,38,0,1104
2,NJYH-0218S,1,8912,448,2293,0,266
2,NJYH-0218S,1,9376,448,2307,0,533.5
2,NJYH-0218S,1,9885,0,38,345,1104
2,NJYH-0218S,2,10195,0,448,0,2257
2,NJYH-0218S,2,10884,448,345,0,448
2,NJYH-0218S,2,11775,448,2438,0,38
2,NJYH-0218S,2,11915,448,2257,0,448
2,NJYH-0218S,3,12180,0,958,0,2293
2,NJYH-0218S,3,12384,0,2293,0,206
2,NJYH-0218S,3,12571,0,365,0,418
2,NJYH-0218S,3,8050,0,298,0,345
2,NJYH-0218S,4,8539,0,345,0,298
2,NJYH-0218S,4,9183,345,345,0,298
2,NJYH-0218S,4,9524,690,298,0,345
2,PSH-0418S,0,7855,0,364,0,417
2,PSH-0418S,0,7994,364,364,0,417
2,QKQ-0218S,0,8442,0,865,0,379.5
2,QKQ-0218S,0,8635,0,487.5,379.5,524.5
2,QKQ-0218S,0,10751,487.5,359,379.5,866.5
2,QKQ-0218S,0,11955,0,379.5,904,865
2,QKQ-0218S,0,12279,379.5,379.5,1246,865
2,QKQ-0218S,0,12545,846.5,364,379.5,417
2,QKQ-0218S,0,7855,846.5,364,796.5,417
2,QKQ-0218S,0,7994,759,379.5,1246,865
2,QKQ-0218S,0,8712,759,487.5,1246,524.5
2,QKQ-0218S,1,11200,0,395,0,694
2,QKQ-0218S,1,12619,395,694,0,395
2,QKQ-0218S,1,7837,395,495,0,2335.5
2,QKQ-0218S,1,11011,395,591,0,375
2,QKQ-0218S,1,7825,0,375,694,608
2,QKQ-0218S,1,8523,0,591,694,375
2,QKQ-0218S,1,9620,0,866.5,694,359
2,QKQ-0218S,1,10113,0,375,1302,608
2,QKQ-0218S,2,9308,0,289,0,338
2,QKQ-0218S,2,9617,289,198,0,288
2,QKQ-0218S,2,10369,487,198,0,288
2,QKQ-0218S,2,10486,685,338,0,289
2,QKQ-0218S,2,10724,289,198,288,288
2,QKQ-0218S,2,11160,487,444,289,315
2,QKQ-0218S,2,7711,931,289,289,329
2,QKQ-0218S,2,7941,0,329,576,289
2,QKQ-0218S,2,8080,329,315,604,444.5
2,QKQ-0218S,2,8114,644,444.5,618,315
2,QKQ-0218S,2,9318,0,288,338,198
2,QKQ-0218S,2,9840,644,444.5,933,315
2,QKQ-0218S,2,10049,0,328,865,172.5
2,QKQ-0218S,2,10137,0,172.5,1037.5,328
2,QKQ-0218S,2,10398,172.5,288,1048.5,198
2,QKQ-0218S,2,10499,172.5,446,1048.5,2347
2,QKQ-0218S,2,10519,618.5,444.5,1248,315
2,QKQ-0218S,2,10851,618.5,337,1563,172.5
2,QKQ-0218S,2,11132,955.5,198,1563,288
2,QKQ-0218S,2,11800,618.5,288,1735.5,198
